LNR,RESPONSE
14807,0.05445135701075505
14815,0.0030065728093379633
15154,0.01107025924375941
14864,0.011328474122651127
14868,0.013941448360583327
14888,0.014924112459526934
14889,0.006543796034344366
14893,0.020837724965652397
15203,0.008170693441379289
15226,0.005478054723673924
14921,0.004104757270433933
15252,0.008266088256096715
14941,0.005387011311246237
14952,0.002031391193599658
14956,0.006543796034344366
14649,0.007832002094003077
14965,0.006543796034344366
14671,0.0066827288867998815
14673,0.013641724098860051
14692,0.0500829162946302
14694,0.0018438256006716952
14696,0.02174806520933786
15007,0.001249870358229738
14699,0.020606718108613836
14704,0.016646696370914794
14707,0.0005209814652950425
14713,0.021249676104490443
15028,0.012118409260037053
15083,0.005672683233211008
15411,0.017053979997690573
15417,0.0039014699584619004
15717,0.0004515619007097169
15720,0.009167129882009285
15432,0.006698771935299579
15433,0.006543796034344366
15436,0.007966520660595144
15741,0.0033893716027073007
15443,0.010850485281149779
15452,0.006739889695669086
25170,0.005523209326452524
25171,0.006543796034344366
25173,0.036371131798578434
25846,0.02570700137104931
25548,0.021292722911610662
25555,0.019730175356867018
25963,0.021557803016717524
25976,0.016534537386533748
25571,0.019027316723591772
25874,0.007518562407905996
34762,0.02338561885916352
34765,0.005981183019884107
34192,0.005531037461690407
34507,0.005281702112808358
34511,0.006543796034344366
34531,0.004291626206384431
34223,0.0012284688975096928
34237,0.015469477701409343
34240,0.0005976656498985876
34564,0.0024000610448868705
34569,0.007265560592278353
34571,0.006543796034344366
34260,0.002705199225331886
34266,0.004794019542293224
34284,0.011257190616571206
34296,0.006875678150397515
34297,0.03829731247224045
34601,0.006543796034344366
35272,0.03147387261126053
35273,0.027443956686903297
34945,0.010802327962106817
35280,0.028011453644437453
35286,0.027998673147570867
34960,0.0025579944189560266
34962,0.001858303849936156
34966,0.019676299584386957
34985,0.0058225531619731305
35332,0.006692001163331115
35428,0.003807123176711071
35044,0.005135966208868716
35378,0.005022573186156124
35077,0.016804541200082814
35386,0.006271067553155345
35099,0.006543796034344366
35406,0.02877276619128082
35111,0.033074838424465895
35119,0.017052055357408936
35125,0.013503303121791693
35130,0.006543796034344366
35135,0.002908376527364802
34822,0.013791998420247531
4324,0.006543796034344366
4329,0.0021425860788168607
4342,0.016826584409089962
4367,0.039358633376741343
4373,0.002252147700870487
4376,0.04875110860222737
5032,0.03022629142644799
4797,0.003470165672308505
5121,0.006543796034344366
4804,0.002399842001587392
5125,0.010714878620572162
5159,0.0014838278709255436
5174,0.02616926052488337
5177,0.006543796034344366
5181,0.0018311138319481004
4874,0.004083170144526258
4898,0.008170340354081174
4585,0.0052550068277620425
4598,0.0024521093986265975
4907,0.0014539851827904252
4909,0.010439574504289824
4921,0.006643487284069311
4611,0.016981756070034746
4632,0.0057200468544608835
4955,0.012196539211773279
4658,0.03371998474522132
4975,0.004894990916551685
4666,0.001989068655046563
4667,0.02539788787156131
4985,0.006543796034344366
4989,0.011045922723839651
4994,0.006543796034344366
5007,0.006198174976036946
5803,0.006754138624186881
5414,0.006543796034344366
5703,0.00484734060054181
5715,0.027678108264811506
5740,0.009578612618415186
5449,0.008145419770805991
15771,0.004297671692934023
15775,0.0035058532254031165
15480,0.00463657599488306
15499,0.0023283115225986727
15509,0.01227211949141323
15516,0.00139008421103776
15522,0.028296049759295998
15820,0.008310427838469095
15821,0.01659979688623279
24688,0.09590211756793592
24692,0.0008428114562128569
24103,0.0030666777995096537
24116,0.006543796034344366
24426,0.00813876651902661
24122,0.03254999077840065
24141,0.005065867038877302
24494,0.004428772374416107
24187,0.006543796034344366
24504,0.008883307801516487
24508,0.013067556356099684
24510,0.006543796034344366
24208,0.0236847058515528
24523,0.018510940126047953
24525,0.006504339263469105
24872,0.01103892998297261
25210,0.006543796034344366
25225,0.006543796034344366
24923,0.002215351982173742
25338,0.042409938911062
25340,0.011604933196513546
24940,0.006169016375947863
24950,0.00422359426391034
25265,0.006543796034344366
25267,0.10127027050195501
24964,0.011408963595413603
24991,0.006543796034344366
25306,0.0025230323219380167
25009,0.006543796034344366
25016,0.08203886457865443
24717,0.007399612774315321
24727,0.021662386901355597
24732,0.006543796034344366
25063,0.006543796034344366
24763,0.006543796034344366
25089,0.008902637838114928
24787,0.004713916518971783
24794,0.011716127421071462
24811,0.0100113952510054
25121,0.016876278912776863
25127,0.0018729670435292667
24826,0.005065719158330682
45001,0.006543796034344366
40511,0.006543796034344366
40515,0.026054187695546415
40831,0.02765362570413577
41170,0.00422886421561152
41171,0.006543796034344366
41494,0.00044067739266387797
41495,0.006543796034344366
41801,0.03263980360504621
41805,0.03128054505364883
42136,0.0033834880393709427
42451,0.009215211819916221
43084,0.006543796034344366
43090,0.0186605761454899
43091,0.009536533586660354
43418,0.014810883642989119
44047,0.008445266835212357
45025,0.0751273801235575
45350,0.018557531694470886
41824,0.009194043238951623
42464,0.008233471000526606
42466,0.007550508851623461
44394,0.0032811025083227083
44406,0.0009920440059919173
44720,0.008010299387404312
44728,0.029832711037684964
45046,0.018183966677178212
45051,0.007351421487655562
45053,0.06974263286423137
45369,0.006543796034344366
45371,0.006543796034344366
45372,0.029066936596048903
45374,0.008267277022208577
54660,0.013267830299219843
54981,0.003935741458191648
54984,0.0026845111871676075
55290,0.005215803103112414
55298,0.004508246094558098
55309,0.006543796034344366
55945,0.012302622079877354
55946,0.004149831857643359
55950,0.006543796034344366
51130,0.0036698802161948866
51771,0.006543796034344366
51777,0.006543796034344366
51778,0.0024230443201768326
51785,0.0018129217381730358
52422,0.012552740852280848
53066,0.004557335900310019
53077,0.03863523720890244
53385,0.0006582619039329443
53386,0.006543796034344366
53402,0.006543796034344366
41006,0.0022045192206192723
41317,0.004029252730029064
41322,0.0025440742412045805
41640,0.012269419684889165
41969,0.0060815466936322655
42602,0.0019845276340693025
42607,0.002414625279191546
42931,0.03281144128148394
43248,0.004427514698073478
43251,0.01699134322508708
43255,0.006150809454004413
44215,0.006543796034344366
44850,0.002282099235697911
44857,0.0037083235050229643
45181,0.008814558669363478
45510,0.008069319132188587
40686,0.0033864794512434068
40701,0.0496663314243189
54476,0.026065037455835337
54799,0.006543796034344366
54802,0.005027274303881497
54808,0.006543796034344366
55758,0.009459576300510775
51591,0.006543796034344366
51598,0.006543796034344366
51918,0.0013962972096531927
52250,0.005840093850271436
52573,0.006810897555065184
52574,0.013154328645918709
53527,0.009341562356839854
53863,0.0011179606214403457
54168,0.0067971004949071495
54179,0.00888530273576619
55459,0.0032274938791973466
55469,0.006419784592676855
55787,0.005936769798296756
50952,0.01375576618335878
51614,0.006543796034344366
52260,0.0028775438116212513
52901,0.0014426651606790476
52912,0.00442976589939155
53233,0.006543796034344366
53237,0.028591225009628247
53548,0.007856724190451374
53556,0.0023599130464198132
53876,0.03810212957488428
54192,0.029079920753312494
3496,0.003248421975256774
3519,0.013755737199966839
3939,0.008596044207066847
3527,0.006543796034344366
3545,0.018373656497109262
3547,0.0008252276799624667
3558,0.01155153585220129
3870,0.007069665845414009
3886,0.08048247081522879
3582,0.0074705449683582555
3916,0.0017499354934355524
3605,0.03704962710919856
3625,0.013507920346827327
3626,0.0058671807189645195
3629,0.040369187119014285
3631,0.015397492169671324
3329,0.013060924206454622
3643,0.004255955596707861
3352,0.0015351013328362476
3667,0.12400781984511323
3674,0.0007575185965488758
3689,0.004820650583296532
3702,0.006543796034344366
3710,0.002466747760412879
3416,0.004354837448110025
3752,0.006255720644517251
3755,0.007658769036392333
3757,0.0055787785535129876
4064,0.005290140471612844
4065,9.620684915623869e-05
4382,0.0003092200990218908
4082,0.006543796034344366
4089,0.0026767029902201567
4091,0.02505934665080489
4094,0.006543796034344366
4103,0.0012192365629052795
4104,0.01169439142451772
4434,0.012821036377980625
4134,0.04493583129828786
4549,0.0011890974496913066
4556,0.0057858179878836945
4560,0.0077994941646957975
4448,0.039703598693648236
4171,0.0012497109665085167
4190,0.0027301411671525775
4487,0.003664637142550525
4497,0.0012970362689377524
4202,0.006543796034344366
4508,0.020300232213531666
4509,0.0028940410357755813
4514,0.010016231689434139
4238,0.006543796034344366
4525,0.016873215775080695
4533,0.005389374570386111
4541,0.007760148803743193
4248,0.004028613086458943
4280,0.006575405607704916
3968,0.014809897023186922
3971,0.0032995884787236198
3975,0.048776346011987534
4283,0.006543796034344366
4308,0.0016660287015064182
42490,0.002429673843684689
43133,0.006543796034344366
43141,0.013183434174306737
43442,0.01395991786246443
43446,0.0168971274422486
43765,0.003171651859268637
43774,0.0033633178889528326
44094,0.004895827228344197
44097,0.03951082218846418
44417,0.006543796034344366
44421,0.06601444693527188
41232,0.011889584275041495
41234,0.005299647638069201
41554,0.006543796034344366
41880,0.04183057544134297
42515,0.005445874383970007
42822,0.1011513759070215
42824,0.0011593593301995853
43151,0.006590127283353567
43474,0.00526123954311065
43481,0.006543796034344366
43798,0.011827648695542743
44103,0.008059728333901261
44752,0.006442859330913383
40585,0.007994718388751341
40588,0.0010201470594410464
40602,0.00037780229349885364
40916,0.009250173956640444
40924,0.0023495796770770325
41241,0.006543796034344366
41575,0.005656714477647833
41890,0.015470307621976011
41899,0.014269950653991214
42205,0.006220089158899905
42206,0.006627408038288754
42215,0.006321749154461033
43169,0.006543796034344366
43177,0.0070930947415263354
43179,0.010181347981152855
43483,0.0160949767714629
43806,0.014313019835979466
43819,0.0006380393987755668
44769,0.005171892386695682
44773,0.012573589110702619
45433,0.007233227915657742
45435,0.01260063396199662
40610,0.011806321815892085
41263,0.009600273917533575
41273,0.010657093120984062
42548,0.014524356812227524
42877,0.0018993435114895828
43182,0.010368163090992536
43184,0.009746250565341652
22052,0.019096909094099074
21758,0.036631778042770805
21790,0.006543796034344366
22105,0.008882469444613725
21856,0.04023160148116756
21857,0.004790505524533619
22145,0.00102936763148504
22148,0.00660990479672422
22154,0.010578399704690282
21893,0.02668097414695761
21583,0.006043865829296241
21903,0.011864526018254766
21906,0.008600301575115373
21607,0.005305170096321565
21930,0.0017592089583352425
21933,0.007089429716421907
21641,0.030300900226965268
21980,0.019745590276213414
21691,0.008126907408877485
22017,0.008243747724589873
22662,0.0061392608217071135
31198,0.012895844915170469
31552,0.016197555505402896
31652,0.011988205045418265
31574,0.00635522083021372
31264,0.011459482267172532
31297,0.004795758828395238
31604,0.0036990804680441056
31612,0.009721153390541054
31614,0.040124153672530354
31305,0.06301856970946455
31313,0.0342376790280408
31627,0.003681030630322246
31638,0.006543796034344366
31333,0.009310814735080022
31337,0.006543796034344366
31340,0.024901207704298715
31051,0.006543796034344366
31054,0.01104428392141855
31055,0.005170588450233884
31368,0.003432992958157834
31379,0.003174738809437442
31085,0.006543796034344366
31093,0.006543796034344366
35161,0.006168326046059692
35177,0.005237111051786651
34861,0.007230239727276257
35181,0.005684992394876581
35182,0.005282029230420358
34896,0.06537773109639895
35216,0.01336872704402658
35217,0.0014849260649522462
34901,0.008177356022719243
34922,0.008286530525675578
35245,0.008132667315179126
35253,0.016465946955432065
35254,0.023945033600449164
35256,0.007091974630940763
35573,0.013436493201454028
35880,0.0012748972477888765
35601,0.006052437679552721
35926,0.013906509629541774
41357,0.005025714346652879
41674,0.06291732853133257
42315,0.0011381607230289644
42956,0.011636803506340042
43262,0.010779192533945303
43914,0.004822008665554337
43916,0.011850591090634362
44237,0.046710714194412514
44880,0.007385512716684335
45200,0.00022296313636658747
45204,0.03623901838833861
45206,0.006543796034344366
45217,0.014332514507193209
45529,0.0028017998829363176
40707,0.047237226550535354
40725,0.020102912863183536
41040,0.006543796034344366
41682,0.007528050239383365
42006,0.021693904660612467
42018,0.020528319778727745
42341,0.032279523041068264
42659,0.005909113752683271
42974,0.022583165626137776
42978,0.00564582461241607
43284,0.004663814142583221
43298,0.0028373347834974912
43604,0.02504367894646584
43613,0.006543796034344366
43619,0.006543796034344366
43941,0.02088477514208666
44258,0.029431609708445418
44911,0.005135960428592537
45228,0.0004210236688111685
45229,0.006543796034344366
40737,0.001784661808327516
40747,0.006543796034344366
41055,0.016854242550141063
41381,0.019456371387982493
41392,0.006543796034344366
43512,0.0442504484632562
43518,0.006543796034344366
52166,0.0065450034127121255
53140,0.0053009593197746495
53456,0.00033634647271076865
54742,0.0043837848369906885
55056,0.0031639425978965234
55065,0.022844697052709268
55371,0.007170665034011004
55697,0.002680472504104878
50872,0.006543796034344366
50873,0.006543796034344366
50874,0.008037056189479521
50881,0.004508336665499407
50882,0.01320776244609537
51202,0.0048425881604039185
51211,0.006543796034344366
51851,0.0090888073880501
51854,0.005532085515071221
52508,0.0196393575652888
53159,0.008421359437151207
53467,0.04049081169411799
53796,0.0024196769988210055
54105,0.007644446955806586
54123,0.003922965483494486
54440,0.006543796034344366
54442,0.008588280959881463
55724,0.012778522954466388
50891,0.005806637883197596
50898,0.009416809111901632
51228,0.00937244434126732
52200,0.028329690899269802
52523,0.005078894940565997
52527,0.01889077662477253
52846,0.004310110828258852
52847,0.006084550304068989
52858,0.03258776896497516
53170,0.007617291783889068
53179,0.006543796034344366
54127,0.0009819956318057742
54458,0.023619044889034622
54769,0.011603603613791301
55103,0.0012680764691835374
55105,0.022025096231081957
50916,0.024613894638064005
50920,0.006543796034344366
50921,0.023424555713290093
50930,0.015327973598701083
51245,0.002902325857354343
51890,0.006543796034344366
12065,0.006543796034344366
12073,0.005052715756891717
12076,0.023621057972687407
11782,0.006543796034344366
11786,0.006543796034344366
12099,0.0673798561229848
11803,0.02224142255840602
11507,0.012116178586945487
11824,0.03051998747337481
11825,0.053676104051016006
11521,0.0010233309731622843
11843,0.006543796034344366
11562,0.00016526217793902758
11883,0.0012295657211539432
11892,0.008860726449448048
11586,0.00475221847402714
11598,0.004010984760078293
11908,0.007681509749462697
11935,0.007701125379909709
12588,0.006543796034344366
12597,0.0064003467686788275
12265,0.017051934480191305
12269,0.006543796034344366
12602,0.010562842698927877
12615,0.006543796034344366
12616,0.001673449735007731
12286,0.0037771608392524005
12288,0.009854032532479842
12628,0.006543796034344366
12632,0.0009686762028600504
21158,0.0007142472234142244
21479,0.0009685186790917847
21487,0.009432147617987366
21185,0.03109540211743135
21507,0.006543796034344366
21525,0.011283805379596102
21527,0.006543796034344366
21222,0.0025514278854489652
21240,0.006543796034344366
21253,0.028597894404728538
20941,0.001172362856607356
21262,0.023050514980113405
21274,0.007956946718822487
21297,0.01781748824669992
20986,0.017521668690000484
20990,0.0009300010642990608
21299,0.010717216581823914
21002,0.004305727099410711
21014,0.015659088230956967
21326,0.004366852614927688
21022,0.07855420611880208
21340,0.0039309559673949696
21348,0.007757528511090255
21045,0.003955927204739577
21369,0.00961074233092363
21066,0.045529469205966636
21071,0.024681643156454252
21712,0.002913914202892419
22024,0.015662479595055016
22033,0.012260987872253217
61258,0.017730513683013347
62215,0.00472278746285235
62855,0.003988365798902098
62860,0.008442092926772924
62862,0.006543796034344366
63174,0.015409090459314038
63180,0.020801155058506198
63495,0.010608916641243443
63503,0.006543796034344366
63831,0.01419526536218688
64143,0.003979332600207682
64464,0.045192543684553714
64472,0.006543796034344366
65100,0.01439547990576987
65422,0.01791781849779789
65740,0.02383355387715107
65748,0.003266407674917315
66056,0.014083212746544133
66070,0.013591584202236986
66072,0.004504342609072722
61283,0.0328494410536299
61289,0.016887700413835704
61608,0.010807144447110787
61609,0.00467282615980329
61917,0.0019166133967606638
62245,0.01984782678904314
62554,0.0033719147589831456
62891,0.005819217992534647
63196,0.004694685223864271
63533,0.006543796034344366
63835,0.006543796034344366
63841,0.006543796034344366
64156,0.0033455031159853412
64157,0.0013952761823359558
64161,0.038006958694109985
64492,0.000572445149569128
64807,0.0031201301050056275
65118,0.05682435502063075
65126,0.006543796034344366
65442,0.0015453452346076786
75255,0.0028829387540230157
75572,0.005793185770198199
76198,0.006543796034344366
76214,0.006543796034344366
71418,0.009097984214873716
71750,0.005553132834556304
72387,0.009450039372505157
72389,0.013456410344278073
73019,0.008181448792224752
73026,0.012433602895577751
73660,0.018568990550177553
73995,0.006543796034344366
73996,0.009082494544351782
74306,0.025577454480783367
74636,0.004695075687999996
74954,0.006003852727203348
75588,0.010359072317337108
76232,0.00691428685424714
71446,0.003491097062871635
71447,0.00029331826593099975
69625,0.034592041327181806
69630,0.01876262385772622
69946,0.024870892147107842
76000,0.00984972603942104
76005,0.0007792412422375823
76006,0.0008061746180987812
71539,0.004566223354312429
72176,0.025502888991273905
72181,0.02967974952272945
72182,0.012616517204661361
72185,0.04044494093153399
73470,0.0021608616908644325
73784,0.005347182591763029
74104,0.004126790162301588
74423,0.010016632190900716
74747,0.006543796034344366
75700,0.01311432887676674
75702,0.01595947895192609
75711,0.053169646121728115
76023,0.00172236051022561
71565,0.001982982005868272
71887,0.01042885830493055
72197,0.021773676778454844
72199,0.0017596760420922999
72206,0.008952695219036143
72515,0.014900384028808885
72526,0.045252776154991764
72838,0.004131849714111426
73807,0.02030059167328798
74451,0.03503485915595978
74455,0.0036344806769401175
75090,0.008242166557192123
75096,0.03457158113735364
75416,0.003634757284584975
75723,0.01020307482351041
75731,0.00047578458949434476
76056,0.002376916748140966
71594,0.013247599835954004
71897,0.002246238697295298
72536,0.006308625149238971
72542,0.006543796034344366
73497,0.012149585553148084
73516,0.006543796034344366
73829,0.025067827430720988
75422,0.017962169219042715
71019,0.0014272792932295672
66888,0.005584322466151896
67526,0.003015666748784294
67531,0.01569395137889517
67844,0.011017627224150908
67845,0.005402181544927443
68173,0.0018043151033678582
69117,0.0034594127253097543
69760,0.053973665715457544
70411,0.0024546276242544194
71045,0.007744556107608131
66261,0.04000777004241746
66267,0.0018017166628705443
66897,0.0014821551734964685
67228,0.004894655617484789
67856,0.0048536416589301835
68177,0.02609357280946424
68185,0.015243338712555472
68498,0.008433854899904494
68500,0.017593557763596737
68502,0.03295354383197374
68510,0.028673620021161084
69136,0.0052809680007132355
70094,0.003459781608533704
66602,0.0018056680238492436
66612,0.0019570332079874315
66918,0.02623410878084468
67237,0.021552027819665677
67244,0.005091579980117911
67245,0.009238195148959046
67559,0.046495887851935876
67565,0.016226397975005247
67568,0.0028946927927368925
67874,0.04188432701569434
77679,0.0008863327588568522
78317,0.003324196036123629
78646,0.005903462536599555
78651,0.0008084622854673156
78978,0.004601444347127104
79609,0.006543796034344366
80574,0.003938642451806375
80881,0.002154547731441961
81201,0.02381192383722204
81208,0.030613938472280333
76423,0.0041911507964847074
24301,0.013792330218942713
24304,0.0007066173957009509
24348,0.031591152882861254
24371,0.0038489921681098423
24674,0.0018033475299640545
33256,0.000217952728142871
32944,0.0009337850660597598
32974,0.013581031343300923
33280,0.021226526008656925
32985,0.005815177691326769
32993,0.008955551582681501
32994,0.0053031526753949286
33308,0.030093761915640123
33008,0.001048869103516657
33020,0.021445778274721685
33038,0.0023022811217599613
33343,0.010903643839438489
34004,0.01223020119298992
34011,0.006543796034344366
33693,0.0029249017122014377
34022,0.006543796034344366
34024,0.019490278052885474
33710,0.010770332052120442
34044,0.0006269126648314127
34054,0.013145622912830567
34058,0.0037472794281098966
33731,0.0041924642901467295
33738,0.010309601644567852
34066,0.006543796034344366
34070,0.0025789234997920314
33740,0.0066124841126936375
34159,0.006543796034344366
34160,0.01943051653288179
34161,0.007894433637229109
34162,0.0034203896729700345
34167,0.009154980962476836
33762,0.004645052241774891
33763,0.009875934428382397
33781,0.006543796034344366
33787,0.004929699714440199
33796,0.006543796034344366
34112,0.01689570755092033
33800,0.010359648731560594
33809,0.017283425593503942
34131,0.0015931186230740996
33837,0.01578679594768413
33876,0.013327136565147108
33559,0.007463674303692817
33572,0.006543796034344366
33890,0.004343425757316816
33894,0.03204433998313372
33612,0.009321943925533616
33613,0.013074448699373178
33960,0.018588429690761847
33964,0.0040775924688907055
33659,0.004360794319698386
33665,0.012366544567387413
54027,0.0232489908298106
54346,0.029562488443670716
55002,0.018468942892665558
55326,0.006543796034344366
55632,0.00321613588955378
55641,0.011605213550358377
55642,0.025712503338580737
55969,0.0036107886453595663
51142,0.0017463979984193708
51473,0.004491858512859288
52126,0.006543796034344366
52437,0.03215866106623196
52760,0.0018164851077383363
52771,0.0006001888840958716
52777,0.02723037505267688
53082,0.03481265950441642
53414,0.008376304451053682
53742,0.002874850804386988
54365,0.007613421197719388
54373,0.055207201036221135
54377,0.006543796034344366
54690,0.006543796034344366
55029,0.04633167952467391
55344,0.023763624739949172
50833,0.006543796034344366
50848,0.008866927932811896
51160,0.014007190969540156
51169,0.016128440502069925
51170,0.09764111345940732
51480,0.005330298442619806
51485,0.019391773763650595
51489,0.021109105010931682
51812,0.01065068391308753
51818,0.002070989912721284
52466,0.013098470529531761
52473,0.047041134652744655
52794,0.019242990601530167
53757,0.0010500797385063706
53763,0.027830430581678525
54390,0.002129601047159737
54396,0.006543796034344366
55038,0.015388057674509351
55359,0.007062879215534869
55364,0.006543796034344366
55671,0.004952113317483233
50851,0.006543796034344366
50856,0.005824546545407937
50861,0.003809151597069436
51180,0.002309283832583312
51502,0.007308768578324758
51506,0.0072919868158584
51509,0.00592185104137207
51512,0.004939438345055713
66120,0.0038962178430415055
66129,0.0059718603385946496
61662,0.009490258583605391
62622,0.006543796034344366
62623,0.007614192103655999
62949,0.011746503062185222
63583,0.0044818410372272
32788,0.0036930715952067225
32461,0.004105674675753056
32468,0.0011817223110055406
32814,0.0016957975172783915
32487,0.0036024471115229783
32511,0.02397947033993886
32829,0.022463257108607207
32831,0.01752234960705858
32524,0.0046341097388915235
32540,0.006543796034344366
32553,0.0062147285228776866
32563,0.006543796034344366
32596,0.006543796034344366
32619,0.012265616292619503
32654,0.005404176597214851
32355,0.006063807532266935
32362,0.0030608758297257605
32370,0.010560165055214212
32690,0.014426246609231015
32389,0.013416193640137946
32710,0.062133978383943786
32415,0.019700199112902647
33047,0.008714891175671648
33053,0.012019426537419201
33361,0.0038068827853087956
33068,0.005376674846494817
33075,0.004436794322586001
33398,0.006108520078470712
33093,0.0007272032969161813
33097,0.007135573070563
33418,0.005808248885644251
33521,0.003165414766375065
33538,0.019504241383699522
33119,0.006543796034344366
33133,0.01173459318898993
33137,0.007430608773481502
33146,0.009766746062428068
33152,0.006543796034344366
33185,0.005019577098458361
33213,0.017966562386892093
33506,0.0012405442615942854
33507,0.006543796034344366
33228,0.01468789888541302
33250,0.0052018411310124696
41847,0.024272253406825026
41858,0.03124475133437274
41859,0.0007116290689667596
77860,0.00422227502012598
78819,0.004923100347946684
79142,0.0014996356373926873
79785,0.0020337111119119655
80753,0.037346617251071405
81061,0.002835610056300009
81079,0.0037342351142172887
76615,0.010351961944301014
76932,0.0002282490193494093
76933,0.007016316317800255
76936,0.002378791945862104
76937,0.0001520174076609873
77241,0.004903916085244155
77245,0.002675157948360216
77253,0.025376164824116365
77257,0.04928325814004199
78206,0.0023037594584905683
78217,0.027320573319425265
78840,0.01372356101401114
78842,0.0359561348890914
78850,0.0014532473273127708
79483,0.030978927399475165
79810,0.005804493548172661
79817,0.002062620161407014
80124,0.014992511349238851
80133,0.012738322750014542
80445,0.019436166296444506
81418,0.02136300283673075
76631,0.037702133170437906
76636,0.004266980890325536
76940,0.003352005609736867
77277,0.000513140866660286
2278,0.010526407916717969
2584,0.006543796034344366
2318,0.008456591280786827
2624,0.0046630435671192625
2324,0.02220511546647143
2329,0.010988274932215636
2648,0.004592923835071191
2041,0.005098757225345056
2078,0.023595101321519405
2389,0.004673013468199196
2393,0.03146964881225723
2096,0.04931998362919636
2097,0.0012112058272150806
2105,0.007745804263851302
2420,0.01036009097364514
2427,0.020493112891562297
2445,0.018273837899962682
2450,0.04000863123670618
2453,0.019683401674334227
2155,0.0026991433199154585
2473,0.00397580711410392
2478,0.00524946604590424
2171,0.020771742865497652
2481,0.030065096418398062
2851,0.020819732672738737
2855,0.008171534908762303
3173,0.00592680222601819
3281,0.00459326300859728
3294,0.004832539768808443
3298,0.0008905664000923294
2888,0.0019389069350334122
2900,0.006543796034344366
2903,0.007745553324263402
2913,0.04175520565517108
3206,0.009249730005854108
3220,0.010854908393607282
3223,0.004513912723096767
3255,0.023299074214928297
2963,0.06723117988133644
2968,0.0009782884391823776
2711,0.00929595356784065
2715,0.004103694223236744
3024,0.015048911947275038
2730,0.006543796034344366
3051,0.002642725912805743
2751,0.031629492093388896
2753,0.03339729478263088
3064,0.002062482562937235
2770,0.045420552372466866
2787,0.013530848354105998
3114,0.006432047076275944
3451,0.006543796034344366
12640,0.02019074851900338
12326,0.010411313706627795
12686,0.0027131061617480874
12696,0.010528927046272486
12699,0.001373160757247449
12712,0.004892458994303413
12412,0.005677018527549205
12724,0.0032187737709409984
12121,0.010627221529527336
12445,0.0006869491887447959
12166,0.020333966412435914
12489,0.0055208524501219715
12181,0.0038726168635240554
12191,0.02730978138811976
12503,0.021110732241313608
12517,0.032352232519315224
12557,0.001703136829196969
12245,0.006543796034344366
12254,0.011297772650642662
12562,0.0008145879091202837
12574,0.0008440639354431932
12899,0.03596979669622231
13205,0.007788214321470131
13209,0.002602094463691474
12910,0.004392101178159953
12912,0.006340384413045306
12916,0.045317786806150465
13228,0.02355917137193835
12924,0.06909801158489078
12934,0.006543796034344366
12940,0.001294865546962724
13374,0.009659311512752553
13268,0.052715516327158526
12990,0.06709746320402127
13294,0.03830161746296171
13300,0.01371915015136514
13032,0.008963435406116297
13038,0.026169939599728027
13330,0.02677379833099144
13043,0.03216709484289898
13349,0.0010238907024331205
13355,0.018260361148535135
13073,0.0020655065085460472
12761,0.006543796034344366
12775,0.0011833623844367494
13080,0.007106995630659056
13087,0.029247988832305474
13089,0.004884030291417575
12787,0.01351568975432767
12792,0.012574287620516385
12799,0.016010795342524767
13105,0.004382238524757509
13112,0.028332479338989698
12804,0.03101321771210269
12813,0.003542203055787812
12817,0.0019078343479571234
12818,0.006545475984898392
13120,0.005998871237592261
12827,0.011357640444100465
13155,0.02853907947735083
13163,0.010671935115481281
22345,0.02146490219814721
22385,0.0017427549023526256
22834,0.02260617075283576
22424,0.0032451833847808487
22741,0.01545202907148683
22752,0.009373306756722481
22756,0.052701214157675355
22448,0.03124181746403656
22451,0.012005457106692537
32421,0.008789546830190434
32763,0.008538657694335173
22766,0.02404748871394456
22788,0.006543796034344366
22800,0.007998424312751476
22512,0.0020289600941194585
22519,0.006824654650544356
22520,0.006803358699804813
22529,0.0007048553333496206
22221,0.015809834084364215
22227,0.008746098669522324
22229,0.005779152348586508
22235,0.006543796034344366
22572,0.006543796034344366
22581,0.003494769403280878
22583,0.0006198105317678534
22292,0.0014519912526293234
22299,0.00532033523470252
22325,0.006543796034344366
22338,0.005114393223883135
22965,0.003961595447287254
23307,0.01041448100878358
23313,0.0014740473267589801
22999,0.004342008760868443
23004,0.009732630914066983
23337,0.007367924735045316
23450,0.005569224057813948
23052,0.003919887959536461
23057,0.016790978112989297
23345,0.016203486935979665
23060,0.03758188755958924
23076,0.005092901355987568
23360,0.006543796034344366
23367,0.001283482721714926
23097,0.010977646681365895
23105,0.004482547094346418
23402,0.003370212042725318
23437,0.0006449185527707604
23144,0.01749907567092204
23155,0.0011922426251615818
22840,0.006543796034344366
23164,0.0061434781989719136
22875,0.013530791761245874
23183,0.014798962345371217
23185,0.009734709968938283
23190,0.006543796034344366
23192,0.008174859350236202
22888,0.011736170552046914
31763,0.006543796034344366
32747,0.017797286212481608
32756,0.006543796034344366
73605,0.026759751066025808
73612,0.006963634446998721
74239,0.010470414601558923
74570,0.00621662323679003
74880,0.005804986345014443
74883,0.006609065019808743
74893,0.006322917734795842
74896,0.013659866610019764
75204,0.007879287654260728
75215,0.027167469698346276
75517,0.002465431003897467
64710,0.008097586848346355
65336,0.02939232619647803
65656,0.006543796034344366
61200,0.0005001823405073892
61207,0.006543796034344366
61523,0.035816777112040475
61529,0.00522076372902744
62157,0.0051230704370295475
62158,0.013768270711082251
62162,0.013192410367222738
62479,0.009744753747196473
62812,0.02038528502404824
